season,match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats
2018,170638,4091,303,2018-01-15,H,f,R32,5,5793,ESP,10,,11,2615,1997,2012,26.513348,188,4180,LUX,23,,28,1490,2040,2025,34.68857,193,7-6(4) 4-6 7-5 7-5,,3,1,24,22,1,0,t
2018,170639,4091,304,2018-01-15,H,f,R32,5,5220,CRO,6,,6,3805,2141,2148,29.29774,198,5978,USA,,,45,1115,1958,1950,25.691992,183,7-6(4) 6-3 7-6(4),,3,0,18,15,2,0,t
2018,170640,4091,305,2018-01-15,H,f,R32,5,5763,BUL,3,,3,4990,2193,2199,26.669405,188,25897,RUS,30,,32,1373,1984,1978,20.238194,,6-3 4-6 6-4 6-4,,3,1,22,17,0,0,t
2018,170641,4091,306,2018-01-15,H,f,R32,5,6387,AUS,17,,17,2260,2135,2148,22.721424,193,4541,FRA,15,,15,2320,2125,2112,32.747433,188,7-6(5) 4-6 7-6(6) 7-6(5),,3,1,22,24,3,0,t
2018,170642,4091,307,2018-01-15,H,f,R32,5,6364,GBR,,,49,992,1982,1992,23.01985,,5918,GEO,,,61,836,1873,1862,25.894592,185,7-6(0) 3-6 4-6 6-0 7-5,,3,2,26,23,1,0,t
2018,170643,4091,308,2018-01-15,H,f,R32,5,4311,ITA,,,76,686,1926,1941,33.90007,190,3333,CRO,,,89,615,1920,1906,38.88022,208,6-3 7-6(4) 6-7(3) 6-7(5) 9-7,,3,2,33,28,1,2,t
2018,170644,4091,309,2018-01-15,H,f,R32,5,6219,AUT,5,,5,4060,2096,2106,24.366873,185,5166,FRA,26,,27,1625,2015,2004,29.546886,183,6-4 6-2 7-5,,3,0,19,11,0,0,t
2018,170645,4091,310,2018-01-15,H,f,R32,5,5801,USA,,,97,583,1817,1833,26.485968,,9719,GER,,,94,587,1756,1735,22.587269,,5-7 6-3 7-5 7-6(5),,3,1,24,21,1,0,t
2018,170646,4091,311,2018-01-15,H,f,R32,5,4920,SRB,14,,14,2335,2419,2420,30.652977,188,5070,ESP,21,,22,1845,1941,1940,29.995893,188,6-2 6-3 6-3,,3,0,18,8,0,0,t
2018,170647,4091,312,2018-01-15,H,f,R32,5,11176,KOR,,,58,857,1977,1998,21.659138,,644,GER,4,,4,4610,2159,2140,20.73922,198,5-7 7-6(3) 2-6 6-3 6-0,,3,2,25,22,1,0,t
2018,170648,4091,313,2018-01-15,H,f,R32,5,4921,ITA,25,,25,1715,2045,2055,30.647501,178,3898,FRA,,,59,855,1961,1950,36.071182,185,3-6 6-2 6-1 4-6 6-3,,3,2,25,18,0,0,t
2018,170649,4091,314,2018-01-15,H,f,R32,5,4606,CZE,19,,20,2050,2131,2148,32.32854,196,5216,ARG,12,,10,2725,2242,2225,29.31143,198,6-3 6-3 6-2,,3,0,18,8,0,0,t
2018,170650,4091,315,2018-01-15,H,f,R32,5,5902,HUN,,,80,674,1887,1900,25.935661,,6030,ARG,,,93,590,1817,1801,25.415468,,6-3 6-3 6-2,,3,0,18,8,0,0,t
2018,170651,4091,316,2018-01-15,H,f,R32,5,3819,SUI,2,,2,9605,2445,2448,36.438057,185,4752,FRA,29,,31,1375,2063,2060,31.578371,185,6-2 7-5 6-4,,3,0,19,11,0,0,t
2018,170652,4091,401,2018-01-15,H,f,R16,5,4742,ESP,1,,1,10600,2355,2358,31.619438,185,6029,ARG,24,,26,1675,2025,2022,25.415468,170,6-3 6-7(4) 6-3 6-3,,3,1,24,15,0,1,t
2018,170653,4091,402,2018-01-15,H,f,R16,5,5220,CRO,6,,6,3805,2148,2156,29.29774,198,5793,ESP,10,,11,2615,2012,2003,26.513348,188,6-7(2) 6-3 7-6(0) 7-6(3),,3,1,24,21,2,1,t
2018,170654,4091,403,2018-01-15,H,f,R16,5,5763,BUL,3,,3,4990,2199,2210,26.669405,188,6387,AUS,17,,17,2260,2148,2137,22.721424,193,7-6(3) 7-6(4) 4-6 7-6(4),,3,1,22,24,3,0,t
2018,170655,4091,404,2018-01-15,H,f,R16,5,6364,GBR,,,49,992,1992,2004,23.01985,,4311,ITA,,,76,686,1941,1928,33.90007,190,6-7(4) 7-5 6-2 6-3,,3,1,25,16,0,1,t
2018,170656,4091,405,2018-01-15,H,f,R16,5,5801,USA,,,97,583,1833,1864,26.485968,,6219,AUT,5,,5,4060,2106,2084,24.366873,185,6-2 4-6 7-6(4) 6-7(7) 6-3,,3,2,28,23,1,1,t
2018,170657,4091,406,2018-01-15,H,f,R16,5,11176,KOR,,,58,857,1998,2023,21.659138,,4920,SRB,14,,14,2335,2420,2397,30.652977,188,7-6(4) 7-5 7-6(3),,3,0,19,17,2,0,t
2018,170658,4091,407,2018-01-15,H,f,R16,5,4606,CZE,19,,20,2050,2148,2158,32.32854,196,4921,ITA,25,,25,1715,2055,2045,30.647501,178,6-1 6-4 6-4,,3,0,18,9,0,0,t
2018,170659,4091,408,2018-01-15,H,f,R16,5,3819,SUI,2,,2,9605,2448,2449,36.438057,185,5902,HUN,,,80,674,1900,1898,25.935661,,6-4 7-6(3) 6-2,,3,0,18,12,1,0,t
2018,170660,4091,501,2018-01-15,H,f,QF,5,5220,CRO,6,,6,3805,2156,2177,29.29774,198,4742,ESP,1,,1,10600,2358,2338,31.619438,185,3-6 6-3 6-7(5) 6-2 2-0 RET,RET,2,2,23,17,0,1,t
2018,170661,4091,502,2018-01-15,H,f,QF,5,6364,GBR,,,49,992,2004,2026,23.01985,,5763,BUL,3,,3,4990,2210,2189,26.669405,188,6-4 3-6 6-3 6-4,,3,1,21,17,0,0,t
2018,170662,4091,503,2018-01-15,H,f,QF,5,11176,KOR,,,58,857,2023,2032,21.659138,,5801,USA,,,97,583,1864,1854,26.485968,,6-4 7-6(5) 6-3,,3,0,18,13,1,0,t
2018,170663,4091,504,2018-01-15,H,f,QF,5,3819,SUI,2,,2,9605,2449,2453,36.438057,185,4606,CZE,19,,20,2050,2158,2153,32.32854,196,7-6(1) 6-3 6-4,,3,0,18,13,1,0,t
2018,170664,4091,601,2018-01-15,H,f,SF,5,5220,CRO,6,,6,3805,2177,2185,29.29774,198,6364,GBR,,,49,992,2026,2017,23.01985,,6-2 7-6(4) 6-2,,3,0,18,10,1,0,t
2018,170665,4091,602,2018-01-15,H,f,SF,5,3819,SUI,2,,2,9605,2453,2455,36.438057,185,11176,KOR,,,58,857,2032,2029,21.659138,,6-1 5-2 RET,RET,1,0,11,3,0,0,t
2018,170666,4091,701,2018-01-15,H,f,F,5,3819,SUI,2,,2,9605,2455,2461,36.438057,185,5220,CRO,6,,6,3805,2185,2180,29.29774,198,6-2 6-7(5) 6-3 3-6 6-1,,3,2,27,18,0,1,t
2019,173460,4162,100,2019-01-14,H,f,R128,5,4920,SRB,1,,1,9135,2388,2388,31.649555,188,6269,USA,,Q,230,216,1672,1670,25.004791,,6-3 6-2 6-2,,3,0,18,7,0,0,t
2019,173529,4162,101,2019-01-14,H,f,R128,5,4541,FRA,,WC,177,290,2059,2068,33.74401,188,5364,SVK,,,40,1063,1976,1966,29.511293,190,6-4 6-4 7-6(5),,3,0,18,14,1,0,t
2019,173473,4162,102,2019-01-14,H,f,R128,5,6107,JPN,,,82,691,1820,1837,25.96304,,6409,AUS,,Q,144,379,1805,1786,22.762491,,5-7 4-2 RET,RET,0,1,9,9,0,0,t
2019,173519,4162,103,2019-01-14,H,f,R128,5,33214,CAN,25,,27,1440,1958,1966,19.750856,,4664,ESP,,,85,658,1808,1797,32.974674,180,6-2 6-3 7-6(3),,3,0,18,11,1,0,t
2019,173513,4162,104,2019-01-14,H,f,R128,5,5663,BEL,21,,22,1785,2114,2116,28.104038,163,6412,CHI,,,89,650,1624,1617,22.625599,,6-0 6-2 6-2,,3,0,18,4,0,0,t
2019,173531,4162,105,2019-01-14,H,f,R128,5,5644,ROU,,,60,823,1856,1869,28.24367,193,4716,ESP,,,108,525,1797,1780,32.758385,190,6-3 6-4 6-4,,3,0,18,11,0,0,t
2019,173532,4162,106,2019-01-14,H,f,R128,5,5978,USA,,,83,660,1869,1885,26.68857,183,6196,CZE,,,90,633,1875,1859,25.514032,,6-0 7-5 6-3,,3,0,19,8,0,0,t
2019,173464,4162,107,2019-01-14,H,f,R128,5,6407,RUS,15,,19,1865,2084,2087,22.924025,,44524,RSA,,Q,119,472,1743,1736,21.88638,,6-1 6-2 6-1,,3,0,18,4,0,0,t
2019,173502,4162,108,2019-01-14,H,f,R128,5,4921,ITA,12,,13,2315,2042,2048,31.64408,178,44493,ESP,,,79,702,1819,1811,21.694729,,7-6(3) 7-6(7) 3-1 RET,RET,2,0,15,13,2,0,t
2019,173533,4162,109,2019-01-14,H,f,R128,5,4914,ARG,,,53,920,1885,1901,31.66872,188,11769,CHI,,,45,1015,1890,1875,23.26078,,7-6(4) 7-6(3) 4-6 6-3,,3,1,22,21,2,0,t
2019,173534,4162,110,2019-01-14,H,f,R128,5,25608,BLR,,,84,658,1797,1820,24.887064,,4291,TUN,,,43,1042,1851,1832,34.984257,185,4-6 7-6(6) 6-1 4-0 RET,RET,2,1,20,13,1,0,t
2019,173468,4162,111,2019-01-14,H,f,R128,5,5793,ESP,23,,23,1705,1966,1970,27.509924,188,4562,ITA,,Q,163,325,1653,1640,33.612595,,6-7(5) 2-6 6-3 7-5 6-4,,3,2,27,24,0,1,t
2019,173480,4162,112,2019-01-14,H,f,R128,5,4259,GER,32,,32,1215,1992,1995,35.24709,178,4807,CHN,,WC,261,173,1630,1618,32.31759,,6-2 6-2 6-4,,3,0,18,8,0,0,t
2019,173535,4162,113,2019-01-14,H,f,R128,5,5303,POR,,,44,1017,1888,1903,29.793293,185,5539,ARG,,,65,790,1887,1872,28.66256,185,7-6(2) 4-6 7-6(5) 4-6 6-2,,3,2,26,26,2,0,t
2019,173536,4162,114,2019-01-14,H,f,R128,5,3333,CRO,,,73,739,1864,1874,39.876797,208,27834,POL,,,76,708,1737,1719,21.92197,,6-7(5) 7-6(5) 7-6(3) 7-6(5),,3,1,24,24,3,1,t
2019,173462,4162,115,2019-01-14,H,f,R128,5,5442,JPN,8,,9,3750,2203,2205,29.043121,178,11766,POL,,Q,176,291,1728,1725,23.003422,,3-6 6-7(6) 6-0 6-2 3-0 RET,RET,2,2,24,14,0,1,t
2019,173489,4162,116,2019-01-14,H,f,R128,5,644,GER,4,,4,6385,2210,2213,21.735798,198,5370,SLO,,,67,760,1873,1869,29.492128,181,6-4 6-1 6-4,,3,0,18,9,0,0,t
2019,173537,4162,117,2019-01-14,H,f,R128,5,4868,FRA,,,36,1120,1932,1941,31.920603,188,44829,FRA,,,95,613,1815,1803,20.553045,,3-6 7-6(6) 6-4 6-7(4) 7-6(6),,3,2,27,28,2,1,t
2019,173481,4162,118,2019-01-14,H,f,R128,5,6095,AUS,,WC,155,343,1540,1710,26.023272,,6044,USA,,WC,105,540,1888,1862,26.305271,185,4-6 6-3 6-2 6-2,,3,1,22,13,0,0,t
2019,173471,4162,119,2019-01-14,H,f,R128,5,4467,FRA,29,,30,1280,1986,1991,34.047913,183,6202,USA,,Q,133,421,1768,1758,25.489391,,7-6(2) 6-4 6-2,,3,0,18,12,1,0,t
2019,173518,4162,120,2019-01-14,H,f,R128,5,11176,KOR,24,,25,1585,1956,1963,22.655716,,5602,USA,,,78,704,1771,1759,28.402464,190,6-7(5) 6-7(5) 6-3 6-2 6-4,,3,2,30,21,0,2,t
2019,173538,4162,121,2019-01-14,H,f,R128,5,5718,FRA,,,55,903,1915,1931,27.827515,188,5016,USA,,,49,975,1979,1964,31.271732,198,5-7 7-6(6) 6-3 6-1,,3,1,23,17,1,0,t
2019,173539,4162,122,2019-01-14,H,f,R128,5,4526,SUI,,,59,830,2092,2099,33.798767,183,5201,LAT,,,86,657,1938,1930,30.373716,190,3-6 3-1 RET,RET,0,1,6,7,0,0,t
2019,173506,4162,123,2019-01-14,H,f,R128,5,5670,CAN,16,,17,1900,2100,2111,28.049282,196,6387,AUS,,,52,920,2086,2074,23.718002,193,6-4 7-6(5) 6-4,,3,0,18,14,1,0,t
2019,173499,4162,124,2019-01-14,H,f,R128,5,6418,CRO,11,,12,2435,2101,2107,22.16564,,4326,BEL,,,321,90,1892,1885,34.83915,178,6-1 6-4 6-4,,3,0,18,9,0,0,t
2019,173540,4162,125,2019-01-14,H,f,R128,5,5902,HUN,,,38,1094,1920,1931,26.932238,,5070,ESP,,,64,790,1834,1820,30.992472,188,6-3 6-4 6-7(5) 6-3,,3,1,24,16,0,1,t
2019,173541,4162,126,2019-01-14,H,f,R128,5,5528,RUS,,,96,599,1799,1819,28.684464,185,11485,SRB,,,92,627,1809,1789,23.619438,,6-7(5) 6-4 6-1 7-6(5),,3,1,24,17,1,1,t
2019,173444,4162,127,2019-01-14,H,f,R128,5,5922,SRB,,,93,620,1861,1879,26.880219,185,6051,ITA,17,,18,1889,1897,1881,26.288843,,4-6 0-6 6-1 7-6(8) 6-4,,3,2,22,23,1,0,t
2019,173523,4162,128,2019-01-14,H,f,R128,5,6284,FRA,28,,31,1245,1942,1955,24.889801,185,5055,KAZ,,,56,890,1917,1903,31.052704,183,6-1 7-5 6-4,,3,0,19,10,0,0,t
2019,173474,4162,129,2019-01-14,H,f,R128,5,9719,GER,,,71,744,1767,1787,23.583847,,5156,FRA,,Q,252,186,1725,1700,30.595482,,6-3 6-1 6-3,,3,0,18,7,0,0,t
2019,173530,4162,130,2019-01-14,H,f,R128,5,45437,AUS,,WC,149,360,1645,1718,19.444216,,4994,GER,,,70,746,1840,1814,31.397673,190,7-5 7-6(7) 6-4,,3,0,19,15,1,0,t
2019,173494,4162,131,2019-01-14,H,f,R128,5,6219,AUT,7,,8,4095,2128,2134,25.36345,185,5324,FRA,,,61,820,1923,1917,29.686516,196,6-4 6-3 5-7 1-6 6-3,,3,2,24,23,0,0,t
2019,173492,4162,132,2019-01-14,H,f,R128,5,5220,CRO,6,,7,4160,2161,2165,30.29432,198,6057,AUS,,,88,655,1893,1888,26.231348,193,6-2 6-4 7-6(3),,3,0,18,12,1,0,t
2019,173542,4162,133,2019-01-14,H,f,R128,5,11429,USA,,,81,692,1804,1827,23.748117,,25897,RUS,,,87,655,1882,1863,21.23477,,6-4 6-4 2-6 6-4,,3,1,20,18,0,0,t
2019,173543,4162,134,2019-01-14,H,f,R128,5,5420,MDA,,,98,585,1789,1807,29.174538,,11553,USA,,,107,526,1743,1721,21.010267,,3-6 6-3 6-4 6-2,,3,1,21,15,0,0,t
2019,173469,4162,135,2019-01-14,H,f,R128,5,4269,ESP,26,,28,1410,1996,2001,35.164955,188,44999,SRB,,Q,125,458,1734,1724,19.373032,,7-6(5) 6-3 6-3,,3,0,18,12,1,0,t
2019,173515,4162,136,2019-01-14,H,f,R128,5,5131,ESP,22,,24,1605,2085,2102,30.75154,183,4913,GBR,,,229,220,2242,2225,31.66872,190,6-4 6-4 6-7(5) 6-7(4) 6-2,,3,2,30,22,0,2,t
2019,173544,4162,137,2019-01-14,H,f,R128,5,5349,AUS,,,37,1108,1939,1949,29.585217,183,5630,ARG,,,80,696,1845,1833,28.276524,190,6-3 3-6 7-6(3) 6-2,,3,1,21,17,1,0,t
2019,173545,4162,138,2019-01-14,H,f,R128,5,6401,JPN,,,69,758,1920,1933,23.29911,,5801,USA,,,41,1058,1894,1881,27.482546,,6-4 7-6(5) 4-6 6-4,,3,1,22,20,1,0,t
2019,173497,4162,139,2019-01-14,H,f,R128,5,11547,RUS,10,,11,2835,2127,2132,22.65024,,5367,GER,,,63,805,1881,1875,29.500341,185,3-6 6-3 6-4 6-3,,3,1,21,16,0,0,t
2019,173504,4162,140,2019-01-14,H,f,R128,5,26577,GRE,14,,15,2095,2027,2034,20.424366,,26413,ITA,,,54,920,1866,1857,22.757015,,6-7(3) 6-4 6-3 7-6(4),,3,1,24,19,1,1,t
2019,173526,4162,141,2019-01-14,H,f,R128,5,4677,SRB,,Q,200,252,1848,1862,32.925392,193,6134,ESP,,,75,714,1789,1772,25.812458,,6-1 1-6 2-6 6-1 6-4,,3,2,21,18,0,0,t
2019,173527,4162,142,2019-01-14,H,f,R128,5,5868,ITA,,Q,137,401,1639,1703,27.074606,,5805,ARG,,,77,708,1736,1702,27.444216,,6-7(3) 6-2 6-3 6-2,,3,1,24,13,0,1,t
2019,173466,4162,143,2019-01-14,H,f,R128,5,5918,GEO,19,,20,1820,1990,1992,26.89117,185,11127,USA,,Q,170,312,1593,1580,22.694046,,6-4 4-6 7-6(6) 6-3,,3,1,22,19,1,0,t
2019,173525,4162,144,2019-01-14,H,f,R128,5,4789,FRA,30,,33,1195,2033,2040,32.36961,193,5986,BIH,,,47,985,1895,1886,26.652977,172,6-0 6-4 6-0,,3,0,18,4,0,0,t
2019,173546,4162,145,2019-01-14,H,f,R128,5,26006,USA,,,50,964,1905,1919,21.212868,,11787,GBR,,,68,760,1895,1881,23.394936,,6-3 7-6(6) 6-2,,3,0,18,11,1,0,t
2019,173472,4162,146,2019-01-14,H,f,R128,5,5543,GBR,,Q,189,266,1872,1882,28.646133,175,5140,JPN,,Q,150,360,1728,1711,30.658453,180,7-5 6-1 7-6(8),,3,0,19,12,1,0,t
2019,173487,4162,147,2019-01-14,H,f,R128,5,3819,SUI,3,,3,6420,2357,2358,37.434635,185,4794,UZB,,,101,577,1824,1822,32.353184,188,6-3 6-4 6-4,,3,0,18,11,0,0,t
2019,173491,4162,148,2019-01-14,H,f,R128,5,4728,RSA,5,,6,4810,2181,2185,32.65982,203,5166,FRA,,,42,1045,1890,1886,30.543463,183,6-3 5-7 6-2 6-1,,3,1,23,13,0,0,t
2019,173475,4162,149,2019-01-14,H,f,R128,5,26010,USA,,,39,1080,1898,1904,20.98289,,5422,IND,,Q,109,515,1650,1632,29.1718,,7-6(7) 6-3 6-3,,3,0,18,12,1,0,t
2019,173547,4162,150,2019-01-14,H,f,R128,5,11415,AUS,,,72,740,1739,1780,24.736483,,3852,ESP,,,66,770,1943,1922,37.316906,188,6-1 7-6(0) 6-3,,3,0,18,10,1,0,t
2019,173458,4162,151,2019-01-14,H,f,R128,5,4311,ITA,,,35,1170,1932,1945,34.896645,190,5438,USA,31,,34,1190,1926,1912,29.05681,188,6-4 4-6 6-4 6-3,,3,1,22,17,0,0,t
2019,173510,4162,152,2019-01-14,H,f,R128,5,5763,BUL,20,,21,1790,2085,2089,27.665981,188,4385,SRB,,,609,45,1777,1771,34.56263,180,4-6 6-3 6-1 6-4,,3,1,22,14,0,0,t
2019,173548,4162,153,2019-01-14,H,f,R128,5,4654,URU,,,94,616,1902,1918,33.03491,180,5571,SRB,,,46,1010,1929,1914,28.542095,180,6-4 7-5 6-1,,3,0,19,10,0,0,t
2019,173482,4162,154,2019-01-14,H,f,R128,5,5333,ITA,,,102,573,1803,1817,29.637236,,6172,AUS,,WC,130,433,1702,1678,25.656399,,6-4 7-6(1) 2-6 6-3,,3,1,20,19,1,0,t
2019,173436,4162,155,2019-01-14,H,f,R128,5,24020,USA,,,97,593,1747,1790,21.379877,,4544,USA,9,,10,3155,2042,2021,33.71937,206,7-6(4) 7-6(6) 6-7(4) 7-6(5),,3,1,24,24,3,1,t
2019,173440,4162,156,2019-01-14,H,f,R128,5,4606,CZE,,,57,865,2068,2079,33.32512,196,6364,GBR,13,,14,2150,2021,2010,24.016428,,6-3 6-0 7-5,,3,0,19,8,0,0,t
2019,173549,4162,157,2019-01-14,H,f,R128,5,4894,NED,,,58,860,1845,1861,31.775496,190,4198,ESP,,,100,582,1827,1810,35.613964,188,7-5 6-4 7-5,,3,0,20,14,0,0,t
2019,173483,4162,158,2019-01-14,H,f,R128,5,6031,USA,,,62,818,1830,1839,26.40931,180,17203,AUS,,WC,169,317,1658,1634,21.702944,,5-7 1-6 6-2 6-3 6-2,,3,2,24,20,0,0,t
2019,173465,4162,159,2019-01-14,H,f,R128,5,6029,ARG,18,,16,1925,1999,2003,26.412046,170,45306,GER,,Q,206,246,1680,1670,18.217659,,6-1 6-3 4-6 6-0,,3,1,22,10,0,0,t
2019,173522,4162,160,2019-01-14,H,f,R128,5,45105,AUS,27,,29,1353,1962,1968,19.906914,,5148,POR,,,103,550,1748,1736,30.633812,180,6-4 7-5 6-4,,3,0,19,13,0,0,t
2019,173528,4162,161,2019-01-14,H,f,R128,5,5953,SUI,,Q,166,319,1837,1853,26.78987,,5792,BIH,,,99,585,1799,1782,27.509924,,6-4 7-6(4) 4-6 6-3,,3,1,22,19,1,0,t
2019,173550,4162,162,2019-01-14,H,f,R128,5,5044,AUS,,,48,981,1865,1885,31.13484,188,5515,GER,,,51,945,1944,1927,28.722792,,1-6 6-4 6-3 6-4,,3,1,19,17,0,0,t
2019,173477,4162,163,2019-01-14,H,f,R128,5,4742,ESP,2,,2,7480,2406,2406,32.616016,185,5888,AUS,,WC,237,206,1695,1694,26.98152,183,6-4 6-3 7-5,,3,0,19,12,0,0,t
2019,173476,4162,164,2019-01-14,H,f,R64,5,4920,SRB,1,,1,9135,2388,2391,31.649555,188,4541,FRA,,WC,177,290,2068,2065,33.74401,188,6-3 7-5 6-4,,3,0,19,12,0,0,t
2019,173520,4162,165,2019-01-14,H,f,R64,5,33214,CAN,25,,27,1440,1966,1975,19.750856,,6107,JPN,,,82,691,1837,1826,25.96304,,6-3 7-6(2) 6-3,,3,0,18,12,1,0,t
2019,173514,4162,166,2019-01-14,H,f,R64,5,5663,BEL,21,,22,1785,2116,2120,28.104038,163,5644,ROU,,,60,823,1869,1863,28.24367,193,5-7 7-5 6-2 6-4,,3,1,24,18,0,0,t
2019,173505,4162,167,2019-01-14,H,f,R64,5,6407,RUS,15,,19,1865,2087,2093,22.924025,,5978,USA,,,83,660,1885,1878,26.68857,183,6-3 6-3 6-3,,3,0,18,9,0,0,t
2019,173503,4162,168,2019-01-14,H,f,R64,5,4921,ITA,12,,13,2315,2048,2055,31.64408,178,4914,ARG,,,53,920,1901,1892,31.66872,188,7-6(3) 6-3 7-6(5),,3,0,18,15,2,0,t
2019,173517,4162,169,2019-01-14,H,f,R64,5,5793,ESP,23,,23,1705,1970,1978,27.509924,188,25608,BLR,,,84,658,1820,1809,24.887064,,6-2 6-3 7-6(7),,3,0,18,11,1,0,t
2019,173459,4162,170,2019-01-14,H,f,R64,5,5303,POR,,,44,1017,1903,1922,29.793293,185,4259,GER,32,,32,1215,1995,1978,35.24709,178,7-5 4-6 7-6(4) 5-7 6-4,,3,2,28,28,1,0,t
2019,173495,4162,171,2019-01-14,H,f,R64,5,5442,JPN,8,,9,3750,2205,2208,29.043121,178,3333,CRO,,,73,739,1874,1870,39.876797,208,6-3 7-6(6) 5-7 5-7 7-6(7),,3,2,28,29,2,0,t
2019,173490,4162,172,2019-01-14,H,f,R64,5,644,GER,4,,4,6385,2213,2217,21.735798,198,4868,FRA,,,36,1120,1941,1937,31.920603,188,7-6(5) 6-4 5-7 6-7(6) 6-1,,3,2,29,24,1,1,t
2019,173456,4162,173,2019-01-14,H,f,R64,5,6095,AUS,,WC,155,343,1710,1763,26.023272,,4467,FRA,29,,30,1280,1991,1970,34.047913,183,2-6 6-4 4-6 7-6(8) 6-4,,3,2,24,26,1,0,t
2019,173451,4162,174,2019-01-14,H,f,R64,5,5718,FRA,,,55,903,1931,1947,27.827515,188,11176,KOR,24,,25,1585,1963,1949,22.655716,,6-2 1-6 6-2 6-4,,3,1,19,14,0,0,t
2019,173507,4162,175,2019-01-14,H,f,R64,5,5670,CAN,16,,17,1900,2111,2123,28.049282,196,4526,SUI,,,59,830,2099,2087,33.798767,183,6-7(4) 7-6(6) 7-6(11) 7-6(5),,3,1,24,24,3,1,t
2019,173500,4162,176,2019-01-14,H,f,R64,5,6418,CRO,11,,12,2435,2107,2113,22.16564,,5902,HUN,,,38,1094,1931,1923,26.932238,,6-4 6-3 6-4,,3,0,18,11,0,0,t
2019,173551,4162,177,2019-01-14,H,f,R64,5,5922,SRB,,,93,620,1879,1891,26.880219,185,5528,RUS,,,96,599,1819,1804,28.684464,185,6-4 7-6(8) 7-6(2),,3,0,18,16,2,0,t
2019,173524,4162,178,2019-01-14,H,f,R64,5,6284,FRA,28,,31,1245,1955,1962,24.889801,185,9719,GER,,,71,744,1787,1776,23.583847,,7-6(8) 7-6(8) 5-7 6-4,,3,1,23,23,2,0,t
2019,173434,4162,179,2019-01-14,H,f,R64,5,45437,AUS,,WC,149,360,1718,1773,19.444216,,6219,AUT,7,,8,4095,2134,2111,25.36345,185,7-5 6-4 2-0 RET,RET,2,0,15,9,0,0,t
2019,173493,4162,180,2019-01-14,H,f,R64,5,5220,CRO,6,,7,4160,2165,2169,30.29432,198,11429,USA,,,81,692,1827,1823,23.748117,,7-5 6-7(9) 6-4 6-4,,3,1,25,19,0,1,t
2019,173521,4162,181,2019-01-14,H,f,R64,5,4269,ESP,26,,28,1410,2001,2007,35.164955,188,5420,MDA,,,98,585,1807,1798,29.174538,,6-1 7-6(2) 6-3,,3,0,18,10,1,0,t
2019,173516,4162,182,2019-01-14,H,f,R64,5,5131,ESP,22,,24,1605,2102,2109,30.75154,183,5349,AUS,,,37,1108,1949,1941,29.585217,183,6-3 6-1 3-6 6-7(6) 6-4,,3,2,27,20,0,1,t
2019,173498,4162,183,2019-01-14,H,f,R64,5,11547,RUS,10,,11,2835,2132,2138,22.65024,,6401,JPN,,,69,758,1933,1927,23.29911,,6-3 6-3 6-3,,3,0,18,9,0,0,t
2019,173463,4162,184,2019-01-14,H,f,R64,5,26577,GRE,14,,15,2095,2034,2041,20.424366,,4677,SRB,,Q,200,252,1862,1854,32.925392,193,6-3 2-6 6-2 7-5,,3,1,21,16,0,0,t
2019,173467,4162,185,2019-01-14,H,f,R64,5,5918,GEO,19,,20,1820,1992,1996,26.89117,185,5868,ITA,,Q,137,401,1703,1693,27.074606,,3-6 6-3 3-6 6-4 6-3,,3,2,24,22,0,0,t
2019,173457,4162,186,2019-01-14,H,f,R64,5,26006,USA,,,50,964,1919,1938,21.212868,,4789,FRA,30,,33,1195,2040,2024,32.36961,193,6-3 6-7(8) 7-6(6) 7-6(5),,3,1,24,21,2,1,t
2019,173461,4162,187,2019-01-14,H,f,R64,5,3819,SUI,3,,3,6420,2358,2359,37.434635,185,5543,GBR,,Q,189,266,1882,1880,28.646133,175,7-6(5) 7-6(3) 6-3,,3,0,18,15,2,0,t
2019,173432,4162,188,2019-01-14,H,f,R64,5,26010,USA,,,39,1080,1904,1928,20.98289,,4728,RSA,5,,6,4810,2185,2165,32.65982,203,4-6 6-4 6-4 7-5,,3,1,23,19,0,0,t
2019,173552,4162,189,2019-01-14,H,f,R64,5,4311,ITA,,,35,1170,1945,1953,34.896645,190,11415,AUS,,,72,740,1780,1768,24.736483,,6-3 6-4 6-4,,3,0,18,11,0,0,t
2019,173511,4162,190,2019-01-14,H,f,R64,5,5763,BUL,20,,21,1790,2089,2095,27.665981,188,4654,URU,,,94,616,1918,1910,33.03491,180,6-3 6-7(5) 6-3 7-5,,3,1,25,17,0,1,t
2019,173553,4162,191,2019-01-14,H,f,R64,5,5333,ITA,,,102,573,1817,1834,29.637236,,24020,USA,,,97,593,1790,1771,21.379877,,6-7(15) 6-2 6-4 3-6 7-6(5),,3,2,27,24,1,1,t
2019,173554,4162,192,2019-01-14,H,f,R64,5,4606,CZE,,,57,865,2079,2084,33.32512,196,4894,NED,,,58,860,1861,1854,31.775496,190,6-1 6-3 6-3,,3,0,18,7,0,0,t
